,bet_offer_id,closed,criterion_id,criterion_label,criterion_english_label,occurrence_type,lifetime,bet_offer_type_id,bet_offer_type_name,bet_offer_type_english_name,event_id,outcome_id,outcome_label,outcome_english_label,odds,line,participant,type,changed_date,odds_fractional,odds_american,status,cash_out_status,home_score,away_score
5497,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235208,1-2,1-2,41000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,40/1,4000,OPEN,ENABLED,1,2
5498,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235211,1-3,1-3,276000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,275/1,27500,OPEN,ENABLED,1,3
5499,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235214,2-0,2-0,6250.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,21/4,525,OPEN,ENABLED,2,0
5500,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235218,2-1,2-1,17000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,16/1,1600,OPEN,ENABLED,2,1
5501,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235222,2-2,2-2,81000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,80/1,8000,OPEN,ENABLED,2,2
5502,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235226,3-0,3-0,16000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,15/1,1500,OPEN,ENABLED,3,0
5503,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235229,3-1,3-1,41000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,40/1,4000,OPEN,ENABLED,3,1
5504,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235231,3-2,3-2,201000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,200/1,20000,OPEN,ENABLED,3,2
5505,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235234,4-0,4-0,51000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,50/1,5000,OPEN,ENABLED,4,0
5506,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235238,4-1,4-1,131000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,130/1,13000,OPEN,ENABLED,4,1
5507,2470282442,2024-11-23T15:00:00Z,1000505272,Correcte Score - 1e Helft,Correct Score - 1st Half,GOALS,,3,Correcte Score,Correct Score,1021042511,3560235243,5-0,5-0,181000.0,,,OT_UNTYPED,2024-11-06T01:26:29Z,180/1,18000,OPEN,ENABLED,5,0
5508,2470282443,2024-11-23T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Arsenal,Total Goals by Arsenal,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235186,Meer dan,Over,4750.0,3500.0,,OT_OVER,2024-11-06T01:26:29Z,15/4,375,OPEN,ENABLED,,
5509,2470282443,2024-11-23T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Arsenal,Total Goals by Arsenal,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235191,Minder dan,Under,1160.0,3500.0,,OT_UNDER,2024-11-06T01:26:29Z,2/13,-625,OPEN,ENABLED,,
5510,2470282444,2024-11-23T15:00:00Z,1001774537,Arsenal Wint Vanuit Achterstand van één Doelpunt,Arsenal to Win After Being a Goal Behind,,,18,Ja/Nee,Yes/No,1021042511,3560235201,Ja,Yes,10000.0,,,OT_YES,2024-11-06T01:26:29Z,9/1,900,OPEN,ENABLED,,
5511,2470282444,2024-11-23T15:00:00Z,1001774537,Arsenal Wint Vanuit Achterstand van één Doelpunt,Arsenal to Win After Being a Goal Behind,,,18,Ja/Nee,Yes/No,1021042511,3560235210,Nee,No,1050.0,,,OT_NO,2024-11-06T01:26:29Z,1/20,-2000,OPEN,ENABLED,,
5512,2470282445,2024-11-23T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235190,Meer dan,Over,1720.0,2500.0,,OT_OVER,2024-11-06T01:26:29Z,7/10,-139,OPEN,ENABLED,,
5513,2470282445,2024-11-23T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235197,Minder dan,Under,2120.0,2500.0,,OT_UNDER,2024-11-06T01:26:29Z,11/10,112,OPEN,ENABLED,,
5514,2470282446,2024-11-23T15:00:00Z,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1021042511,3560235192,Arsenal,Arsenal,3050.0,-1000.0,Arsenal,OT_UNTYPED,2024-11-06T01:26:29Z,41/20,205,OPEN,DISABLED,,
5515,2470282446,2024-11-23T15:00:00Z,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1021042511,3560235198,Nottingham Forest,Nottingham Forest,1360.0,1000.0,Nottingham Forest,OT_UNTYPED,2024-11-06T01:26:29Z,7/20,-278,OPEN,DISABLED,,
5516,2470282447,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235194,Meer dan,Over,7500.0,4750.0,,OT_OVER,2024-11-06T01:26:29Z,13/2,650,OPEN,DISABLED,,
5517,2470282447,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235200,Minder dan,Under,1100.0,4750.0,,OT_UNDER,2024-11-06T01:26:29Z,1/10,-1000,OPEN,DISABLED,,
5518,2470282448,2024-11-23T15:00:00Z,1001568621,3-Way Handicap - 2e Helft,3-Way Handicap - 2nd Half,GOALS,,11,3-Way handicap,3-Way Handicap,1021042511,3560235203,1,1,3300.0,-1000.0,Arsenal,OT_ONE,2024-11-06T01:26:29Z,23/10,230,OPEN,ENABLED,,
5519,2470282448,2024-11-23T15:00:00Z,1001568621,3-Way Handicap - 2e Helft,3-Way Handicap - 2nd Half,GOALS,,11,3-Way handicap,3-Way Handicap,1021042511,3560235206,X,X,2900.0,-1000.0,,OT_CROSS,2024-11-06T01:26:29Z,19/10,190,OPEN,ENABLED,,
5520,2470282448,2024-11-23T15:00:00Z,1001568621,3-Way Handicap - 2e Helft,3-Way Handicap - 2nd Half,GOALS,,11,3-Way handicap,3-Way Handicap,1021042511,3560235209,2,2,2140.0,-1000.0,Nottingham Forest,OT_TWO,2024-11-06T01:26:29Z,57/50,114,OPEN,ENABLED,,
5521,2470282449,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235212,Meer dan,Over,5600.0,4500.0,,OT_OVER,2024-11-06T01:26:29Z,23/5,460,OPEN,DISABLED,,
5522,2470282449,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235215,Minder dan,Under,1150.0,4500.0,,OT_UNDER,2024-11-06T01:26:29Z,1/7,-670,OPEN,DISABLED,,
5523,2470282451,2024-11-23T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042511,3560235217,Meer dan,Over,5800.0,2250.0,,OT_OVER,2024-11-06T01:26:29Z,24/5,480,OPEN,DISABLED,,
5524,2470282451,2024-11-23T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042511,3560235221,Minder dan,Under,1130.0,2250.0,,OT_UNDER,2024-11-06T01:26:29Z,1/8,-770,OPEN,DISABLED,,
5525,2470282452,2024-11-23T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042511,3560235219,Arsenal,Arsenal,4500.0,-2750.0,Arsenal,OT_UNTYPED,2024-11-06T01:26:29Z,7/2,350,OPEN,DISABLED,,
5526,2470282452,2024-11-23T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042511,3560235224,Nottingham Forest,Nottingham Forest,1210.0,2750.0,Nottingham Forest,OT_UNTYPED,2024-11-06T01:26:29Z,1/5,-480,OPEN,DISABLED,,
5527,2470282453,2024-11-23T15:00:00Z,1001159633,Totaal Aantal Doelpunten door Nottingham Forest,Total Goals by Nottingham Forest,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235220,Meer dan,Over,19000.0,2500.0,,OT_OVER,2024-11-06T01:26:29Z,18/1,1800,OPEN,ENABLED,,
5528,2470282453,2024-11-23T15:00:00Z,1001159633,Totaal Aantal Doelpunten door Nottingham Forest,Total Goals by Nottingham Forest,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235225,Minder dan,Under,,2500.0,,OT_UNDER,2024-11-06T01:26:29Z,,,SUSPENDED,ENABLED,,
5529,2470282454,2024-11-23T15:00:00Z,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235223,Minder dan,Under,1200.0,2500.0,,OT_UNDER,2024-11-06T01:26:29Z,1/5,-500,OPEN,ENABLED,,
5530,2470282454,2024-11-23T15:00:00Z,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235227,Meer dan,Over,4200.0,2500.0,,OT_OVER,2024-11-06T01:26:29Z,16/5,320,OPEN,ENABLED,,
5531,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235232,2/2,2/2,12500.0,,,OT_TWO_TWO,2024-11-06T01:26:29Z,23/2,1150,OPEN,ENABLED,,
5532,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235244,1/1,1/1,1880.0,,,OT_ONE_ONE,2024-11-06T01:26:29Z,22/25,-114,OPEN,ENABLED,,
5533,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235258,1/X,1/X,20000.0,,,OT_ONE_CROSS,2024-11-06T01:26:29Z,19/1,1900,OPEN,ENABLED,,
5534,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235263,1/2,1/2,67000.0,,,OT_ONE_TWO,2024-11-06T01:26:29Z,66/1,6600,OPEN,ENABLED,,
5535,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235267,X/1,X/1,4350.0,,,OT_CROSS_ONE,2024-11-06T01:26:29Z,10/3,335,OPEN,ENABLED,,
5536,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235271,X/X,X/X,7500.0,,,OT_CROSS_CROSS,2024-11-06T01:26:29Z,13/2,650,OPEN,ENABLED,,
5537,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235276,X/2,X/2,16000.0,,,OT_CROSS_TWO,2024-11-06T01:26:29Z,15/1,1500,OPEN,ENABLED,,
5538,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235281,2/1,2/1,21000.0,,,OT_TWO_ONE,2024-11-06T01:26:29Z,20/1,2000,OPEN,ENABLED,,
5539,2470282455,2024-11-23T15:00:00Z,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1021042511,3560235288,2/X,2/X,19000.0,,,OT_TWO_CROSS,2024-11-06T01:26:29Z,18/1,1800,OPEN,ENABLED,,
5540,2470282457,2024-11-23T15:00:00Z,1001657419,Arsenal Wint ten Minste één Helft,Arsenal to Win At Least One Half,,,18,Ja/Nee,Yes/No,1021042511,3560235248,Ja,Yes,1180.0,,,OT_YES,2024-11-06T01:26:29Z,1/6,-560,OPEN,ENABLED,,
5541,2470282457,2024-11-23T15:00:00Z,1001657419,Arsenal Wint ten Minste één Helft,Arsenal to Win At Least One Half,,,18,Ja/Nee,Yes/No,1021042511,3560235260,Nee,No,4400.0,,,OT_NO,2024-11-06T01:26:29Z,17/5,340,OPEN,ENABLED,,
5542,2470282458,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235240,Meer dan,Over,4750.0,4000.0,,OT_OVER,2024-11-06T01:26:29Z,15/4,375,OPEN,DISABLED,,
5543,2470282458,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235246,Minder dan,Under,1190.0,4000.0,,OT_UNDER,2024-11-06T01:26:29Z,2/11,-530,OPEN,DISABLED,,
5544,2470282459,2024-11-23T15:00:00Z,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235245,Minder dan,Under,4500.0,500.0,,OT_UNDER,2024-11-06T01:26:29Z,7/2,350,OPEN,ENABLED,,
5545,2470282459,2024-11-23T15:00:00Z,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235250,Meer dan,Over,1180.0,500.0,,OT_OVER,2024-11-06T01:26:29Z,1/6,-560,OPEN,ENABLED,,
5546,2470282460,2024-11-23T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042511,3560235247,Meer dan,Over,1380.0,750.0,,OT_OVER,2024-11-06T01:26:29Z,4/11,-265,OPEN,DISABLED,,
5547,2470282460,2024-11-23T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042511,3560235252,Minder dan,Under,2900.0,750.0,,OT_UNDER,2024-11-06T01:26:29Z,19/10,190,OPEN,DISABLED,,
5548,2470282461,2024-11-23T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042511,3560235251,Arsenal,Arsenal,1980.0,-1500.0,Arsenal,OT_UNTYPED,2024-11-06T01:26:29Z,49/50,-103,OPEN,DISABLED,,
5549,2470282461,2024-11-23T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042511,3560235255,Nottingham Forest,Nottingham Forest,1820.0,1500.0,Nottingham Forest,OT_UNTYPED,2024-11-06T01:26:29Z,4/5,-122,OPEN,DISABLED,,
5550,2470282462,2024-11-23T15:00:00Z,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235256,Minder dan,Under,1780.0,1500.0,,OT_UNDER,2024-11-06T01:26:29Z,10/13,-129,OPEN,ENABLED,,
5551,2470282462,2024-11-23T15:00:00Z,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235259,Meer dan,Over,1950.0,1500.0,,OT_OVER,2024-11-06T01:26:29Z,19/20,-106,OPEN,ENABLED,,
5552,2470282463,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235266,Meer dan,Over,1030.0,500.0,,OT_OVER,2024-11-06T01:26:29Z,1/40,-3335,OPEN,DISABLED,,
5553,2470282463,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235268,Minder dan,Under,16000.0,500.0,,OT_UNDER,2024-11-06T01:26:29Z,15/1,1500,OPEN,DISABLED,,
5554,2470282464,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235272,Meer dan,Over,2250.0,3000.0,,OT_OVER,2024-11-06T01:26:29Z,5/4,125,OPEN,DISABLED,,
5555,2470282464,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235274,Minder dan,Under,1650.0,3000.0,,OT_UNDER,2024-11-06T01:26:29Z,13/20,-155,OPEN,DISABLED,,
5556,2470282466,2024-11-23T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042511,3560235283,Arsenal,Arsenal,1100.0,250.0,Arsenal,OT_UNTYPED,2024-11-06T01:26:29Z,1/10,-1000,OPEN,DISABLED,,
5557,2470282466,2024-11-23T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042511,3560235285,Nottingham Forest,Nottingham Forest,7500.0,-250.0,Nottingham Forest,OT_UNTYPED,2024-11-06T01:26:29Z,13/2,650,OPEN,DISABLED,,
5558,2470282467,2024-11-23T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235287,Meer dan,Over,5800.0,2500.0,,OT_OVER,2024-11-06T01:26:29Z,24/5,480,OPEN,ENABLED,,
5559,2470282467,2024-11-23T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235289,Minder dan,Under,1100.0,2500.0,,OT_UNDER,2024-11-06T01:26:29Z,1/10,-1000,OPEN,ENABLED,,
5560,2470282468,2024-11-23T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Arsenal,Total Goals by Arsenal,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235290,Meer dan,Over,10000.0,4500.0,,OT_OVER,2024-11-06T01:26:29Z,9/1,900,OPEN,ENABLED,,
5561,2470282468,2024-11-23T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Arsenal,Total Goals by Arsenal,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235292,Minder dan,Under,1020.0,4500.0,,OT_UNDER,2024-11-06T01:26:29Z,1/50,-5000,OPEN,ENABLED,,
5562,2470282470,2024-11-23T15:00:00Z,1001957106,Arsenal Wint en Beide Teams Scoren,Arsenal to Win and Both Teams To Score,,,18,Ja/Nee,Yes/No,1021042511,3560235303,Ja,Yes,3350.0,,,OT_YES,2024-11-06T01:26:29Z,47/20,235,OPEN,ENABLED,,
5563,2470282470,2024-11-23T15:00:00Z,1001957106,Arsenal Wint en Beide Teams Scoren,Arsenal to Win and Both Teams To Score,,,18,Ja/Nee,Yes/No,1021042511,3560235316,Nee,No,1270.0,,,OT_NO,2024-11-06T01:26:29Z,27/100,-375,OPEN,ENABLED,,
5564,2470282471,2024-11-23T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Arsenal,Total Goals by Arsenal,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235295,Meer dan,Over,1070.0,500.0,,OT_OVER,2024-11-06T01:26:29Z,1/16,-1430,OPEN,ENABLED,,
5565,2470282471,2024-11-23T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Arsenal,Total Goals by Arsenal,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235299,Minder dan,Under,7000.0,500.0,,OT_UNDER,2024-11-06T01:26:29Z,6/1,600,OPEN,ENABLED,,
5566,2470282472,2024-11-23T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235297,Meer dan,Over,2850.0,3500.0,,OT_OVER,2024-11-06T01:26:29Z,37/20,185,OPEN,ENABLED,,
5567,2470282472,2024-11-23T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235301,Minder dan,Under,1420.0,3500.0,,OT_UNDER,2024-11-06T01:26:29Z,21/50,-240,OPEN,ENABLED,,
5568,2470282473,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235308,Meer dan,Over,1130.0,1250.0,,OT_OVER,2024-11-06T01:26:29Z,1/8,-770,OPEN,DISABLED,,
5569,2470282473,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235312,Minder dan,Under,6400.0,1250.0,,OT_UNDER,2024-11-06T01:26:29Z,27/5,540,OPEN,DISABLED,,
5570,2470282474,2024-11-23T15:00:00Z,1001568621,3-Way Handicap - 2e Helft,3-Way Handicap - 2nd Half,GOALS,,11,3-Way handicap,3-Way Handicap,1021042511,3560235310,1,1,8500.0,-2000.0,Arsenal,OT_ONE,2024-11-06T01:26:29Z,15/2,750,OPEN,ENABLED,,
5571,2470282474,2024-11-23T15:00:00Z,1001568621,3-Way Handicap - 2e Helft,3-Way Handicap - 2nd Half,GOALS,,11,3-Way handicap,3-Way Handicap,1021042511,3560235315,X,X,4900.0,-2000.0,,OT_CROSS,2024-11-06T01:26:29Z,19/5,390,OPEN,ENABLED,,
5572,2470282474,2024-11-23T15:00:00Z,1001568621,3-Way Handicap - 2e Helft,3-Way Handicap - 2nd Half,GOALS,,11,3-Way handicap,3-Way Handicap,1021042511,3560235322,2,2,1250.0,-2000.0,Nottingham Forest,OT_TWO,2024-11-06T01:26:29Z,1/4,-400,OPEN,ENABLED,,
5573,2470282475,2024-11-23T15:00:00Z,1001160024,Totaal Aantal Doelpunten door Nottingham Forest Oneven/even,Total Goals by Nottingham Forest Odd/Even,,FULL_TIME,10,Oneven/even,Odd/Even,1021042511,3560235313,Oneven,Odd,2430.0,,,OT_ODD,2024-11-06T01:26:29Z,7/5,143,OPEN,ENABLED,,
5574,2470282475,2024-11-23T15:00:00Z,1001160024,Totaal Aantal Doelpunten door Nottingham Forest Oneven/even,Total Goals by Nottingham Forest Odd/Even,,FULL_TIME,10,Oneven/even,Odd/Even,1021042511,3560235319,Even,Even,1480.0,,,OT_EVEN,2024-11-06T01:26:29Z,12/25,-210,OPEN,ENABLED,,
5575,2470282476,2024-11-23T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042511,3560235317,Meer dan,Over,2080.0,1250.0,,OT_OVER,2024-11-06T01:26:29Z,27/25,108,OPEN,DISABLED,,
5576,2470282476,2024-11-23T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042511,3560235323,Minder dan,Under,1710.0,1250.0,,OT_UNDER,2024-11-06T01:26:29Z,7/10,-141,OPEN,DISABLED,,
5577,2470282477,2024-11-23T15:00:00Z,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1021042511,3560235318,Arsenal,Arsenal,3750.0,-1250.0,Arsenal,OT_UNTYPED,2024-11-06T01:26:29Z,11/4,275,OPEN,DISABLED,,
5578,2470282477,2024-11-23T15:00:00Z,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1021042511,3560235324,Nottingham Forest,Nottingham Forest,1260.0,1250.0,Nottingham Forest,OT_UNTYPED,2024-11-06T01:26:29Z,1/4,-385,OPEN,DISABLED,,
5579,2470282478,2024-11-23T15:00:00Z,1000105110,"Eerste Doelpunt. No Goal, No Bet","First Goal. No Goal, No Bet",GOALS,FULL_TIME,2,Wedstrijd ,Match,1021042511,3560235320,1,1,1240.0,,Arsenal,OT_ONE,2024-11-06T01:26:29Z,6/25,-420,OPEN,DISABLED,,
5580,2470282478,2024-11-23T15:00:00Z,1000105110,"Eerste Doelpunt. No Goal, No Bet","First Goal. No Goal, No Bet",GOALS,FULL_TIME,2,Wedstrijd ,Match,1021042511,3560235326,2,2,3750.0,,Nottingham Forest,OT_TWO,2024-11-06T01:26:29Z,11/4,275,OPEN,DISABLED,,
5581,2470282479,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235325,Meer dan,Over,11500.0,5250.0,,OT_OVER,2024-11-06T01:26:29Z,21/2,1050,OPEN,DISABLED,,
5582,2470282479,2024-11-23T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042511,3560235329,Minder dan,Under,1050.0,5250.0,,OT_UNDER,2024-11-06T01:26:29Z,1/20,-2000,OPEN,DISABLED,,
5583,2470282480,2024-11-23T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235327,Meer dan,Over,2500.0,1500.0,,OT_OVER,2024-11-06T01:26:29Z,6/4,150,OPEN,ENABLED,,
5584,2470282480,2024-11-23T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042511,3560235330,Minder dan,Under,1470.0,1500.0,,OT_UNDER,2024-11-06T01:26:29Z,4/9,-215,OPEN,ENABLED,,
5585,2470282481,2024-11-23T15:00:00Z,1001159633,Totaal Aantal Doelpunten door Nottingham Forest,Total Goals by Nottingham Forest,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235331,Meer dan,Over,1860.0,500.0,,OT_OVER,2024-11-06T01:26:29Z,17/20,-117,OPEN,ENABLED,,
5586,2470282481,2024-11-23T15:00:00Z,1001159633,Totaal Aantal Doelpunten door Nottingham Forest,Total Goals by Nottingham Forest,,FULL_TIME,6,Over/Onder,Over/Under,1021042511,3560235332,Minder dan,Under,1870.0,500.0,,OT_UNDER,2024-11-06T01:26:29Z,17/20,-115,OPEN,ENABLED,,
