,bet_offer_id,criterion_id,criterion_label,criterion_english_label,occurrence_type,lifetime,bet_offer_type_id,bet_offer_type_name,bet_offer_type_english_name,event_id,outcome_id,outcome_label,outcome_english_label,odds,line,participant,type,changed_date,odds_fractional,odds_american,status,cash_out_status,home_score,away_score,event_name,sport,group_name
246,2484152569,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210260,Ja,Yes,18000.0,1000.0,"Odgaard, Jens",OT_YES,2025-01-21T14:53:02Z,17/1,1700,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
247,2484152571,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210263,Ja,Yes,12000.0,1000.0,"Ryerson, Julian",OT_YES,2025-01-21T14:53:01Z,11/1,1100,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
248,2484152572,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210265,Ja,Yes,3150.0,1000.0,"Bynoe-Gittens, Jamie",OT_YES,2025-01-21T14:53:00Z,43/20,215,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
249,2484152573,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210267,Ja,Yes,6750.0,1000.0,"Reyna, Giovanni",OT_YES,2025-01-21T14:53:00Z,23/4,575,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
250,2484152574,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210269,Meer dan,Over,1650.0,1500.0,"Malen, Donyell",OT_OVER,2025-01-21T14:53:00Z,13/20,-155,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
251,2484152576,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210271,Ja,Yes,12500.0,1000.0,"De Silvestri, Lorenzo",OT_YES,2025-01-21T14:53:01Z,23/2,1150,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
252,2484152577,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210272,Meer dan,Over,1680.0,500.0,"Beier, Maximilian",OT_OVER,2025-01-21T14:53:00Z,4/6,-148,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
253,2484152577,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210303,Minder dan,Under,2020.0,500.0,"Beier, Maximilian",OT_UNDER,2025-01-21T14:53:00Z,Evens,102,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
254,2484152579,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210276,Meer dan,Over,2400.0,500.0,"Urbanski, Kacper",OT_OVER,2025-01-21T14:53:00Z,7/5,140,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
255,2484152579,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210308,Minder dan,Under,1490.0,500.0,"Urbanski, Kacper",OT_UNDER,2025-01-21T14:53:00Z,12/25,-205,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
256,2484152580,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210278,Ja,Yes,14000.0,1000.0,"Beukema, Sam",OT_YES,2025-01-21T14:53:00Z,13/1,1300,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
257,2484152582,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210290,Ja,Yes,18000.0,1000.0,"Can, Emre",OT_YES,2025-01-21T14:53:00Z,17/1,1700,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
258,2484152584,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210294,Meer dan,Over,2150.0,500.0,"Freuler, Remo",OT_OVER,2025-01-21T14:53:01Z,23/20,115,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
259,2484152585,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210296,Meer dan,Over,1760.0,500.0,"Castro, Santiago",OT_OVER,2025-01-21T14:53:01Z,3/4,-132,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
260,2484152585,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210327,Minder dan,Under,1940.0,500.0,"Castro, Santiago",OT_UNDER,2025-01-21T14:53:01Z,23/25,-107,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
261,2484152586,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210304,Ja,Yes,14000.0,1000.0,"Fabbian, Giovanni",OT_YES,2025-01-21T14:53:01Z,13/1,1300,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
262,2484152588,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210307,Ja,Yes,10500.0,1000.0,"Can, Emre",OT_YES,2025-01-21T14:53:00Z,19/2,950,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
263,2484152589,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210309,Meer dan,Over,1250.0,500.0,"Ndoye, Dan",OT_OVER,2025-01-21T14:53:01Z,1/4,-400,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
264,2484152590,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210311,Meer dan,Over,2100.0,1500.0,"Ndoye, Dan",OT_OVER,2025-01-21T14:53:01Z,11/10,110,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
265,2484152592,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210314,Ja,Yes,15000.0,1000.0,"Lucumí, Jhon",OT_YES,2025-01-21T14:53:00Z,14/1,1400,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
266,2484152593,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210315,Ja,Yes,29000.0,1000.0,"Sabitzer, Marcel",OT_YES,2025-01-21T14:53:00Z,28/1,2800,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
267,2484152594,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210316,Ja,Yes,10000.0,1000.0,"Ryerson, Julian",OT_YES,2025-01-21T14:53:01Z,9/1,900,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
268,2484152595,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210317,Meer dan,Over,1180.0,500.0,"Iling, Samuel",OT_OVER,2025-01-21T14:53:00Z,1/6,-560,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
269,2484152599,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210325,Ja,Yes,18000.0,1000.0,"Urbanski, Kacper",OT_YES,2025-01-21T14:53:01Z,17/1,1700,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
270,2484152601,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210328,Ja,Yes,7000.0,1000.0,"Pobega, Tommaso",OT_YES,2025-01-21T14:53:01Z,6/1,600,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
271,2484152602,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210330,Meer dan,Over,1920.0,500.0,"Duranville, Julien",OT_OVER,2025-01-21T14:53:01Z,10/11,-109,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
272,2484152602,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210367,Minder dan,Under,1780.0,500.0,"Duranville, Julien",OT_UNDER,2025-01-21T14:53:01Z,10/13,-129,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
273,2484152603,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210331,Ja,Yes,3650.0,1000.0,"Gross, Pascal",OT_YES,2025-01-21T14:53:01Z,13/5,265,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
274,2484152604,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210332,Ja,Yes,8000.0,1000.0,"Guirassy, Sehrou",OT_YES,2025-01-21T14:53:01Z,7/1,700,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
275,2484152605,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210333,Ja,Yes,6250.0,1000.0,"Lucumí, Jhon",OT_YES,2025-01-21T14:53:01Z,21/4,525,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
276,2484152608,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210338,Meer dan,Over,2180.0,500.0,"De Silvestri, Lorenzo",OT_OVER,2025-01-21T14:53:02Z,59/50,118,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
277,2484152609,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210339,Ja,Yes,3150.0,1000.0,"Reyna, Giovanni",OT_YES,2025-01-21T14:53:01Z,43/20,215,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
278,2484152611,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210350,Ja,Yes,3550.0,1000.0,"Nmecha, Felix",OT_YES,2025-01-21T14:53:01Z,5/2,255,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
279,2484152612,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210352,Ja,Yes,21000.0,1000.0,"Ryerson, Julian",OT_YES,2025-01-21T14:53:01Z,20/1,2000,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
280,2484152613,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210353,Ja,Yes,7000.0,1000.0,"Castro, Santiago",OT_YES,2025-01-21T14:53:01Z,6/1,600,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
281,2484152615,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210357,Ja,Yes,26000.0,2000.0,"Castro, Santiago",OT_YES,2025-01-21T14:53:02Z,25/1,2500,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
282,2484152617,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210359,Ja,Yes,3950.0,1000.0,"Ferguson, Lewis",OT_YES,2025-01-21T14:53:02Z,29/10,295,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
283,2484152618,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210362,Meer dan,Over,1840.0,500.0,"Gross, Pascal",OT_OVER,2025-01-21T14:53:01Z,5/6,-120,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
284,2484152620,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210365,Ja,Yes,3950.0,1000.0,"Pobega, Tommaso",OT_YES,2025-01-21T14:53:02Z,29/10,295,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
285,2484152622,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210368,Ja,Yes,4100.0,1000.0,"Moro, Nikola",OT_YES,2025-01-21T14:53:02Z,3/1,310,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
286,2484152625,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210374,Ja,Yes,14000.0,1000.0,"Nmecha, Felix",OT_YES,2025-01-21T14:53:02Z,13/1,1300,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
287,2484152626,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210376,Meer dan,Over,3800.0,2500.0,"Reyna, Giovanni",OT_OVER,2025-01-21T14:53:02Z,14/5,280,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
288,2484152627,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210377,Ja,Yes,11500.0,1000.0,"Freuler, Remo",OT_YES,2025-01-21T14:53:01Z,21/2,1050,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
289,2484152628,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210379,Ja,Yes,11000.0,2000.0,"Guirassy, Sehrou",OT_YES,2025-01-21T14:53:01Z,10/1,1000,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
290,2484152629,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210380,Ja,Yes,12000.0,1000.0,"Holm, Emil",OT_YES,2025-01-21T14:53:02Z,11/1,1100,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
291,2484152631,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210384,Meer dan,Over,1220.0,500.0,"Pobega, Tommaso",OT_OVER,2025-01-21T14:53:01Z,11/50,-455,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
292,2484152632,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210385,Ja,Yes,3950.0,1000.0,"Duranville, Julien",OT_YES,2025-01-21T14:53:02Z,29/10,295,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
293,2484152634,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210388,Meer dan,Over,2230.0,500.0,"Couto, Yan",OT_OVER,2025-01-21T14:53:01Z,6/5,123,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
294,2484152635,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210390,Ja,Yes,7500.0,1000.0,"Odgaard, Jens",OT_YES,2025-01-21T14:53:01Z,13/2,650,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
295,2484152636,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210391,Ja,Yes,3150.0,1000.0,"Odgaard, Jens",OT_YES,2025-01-21T14:53:01Z,43/20,215,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
296,2484152637,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1022274708,3608210400,Minder dan,Under,1730.0,1500.0,,OT_UNDER,2025-01-21T14:53:01Z,8/11,-137,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
297,2484152637,1001243173,Totaal Aantal Doelpunten - 2e Helft,Total Goals - 2nd Half,GOALS,,6,Over/Onder,Over/Under,1022274708,3608210427,Meer dan,Over,1980.0,1500.0,,OT_OVER,2025-01-21T14:53:01Z,49/50,-103,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
298,2484152638,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210403,Meer dan,Over,3050.0,2500.0,"Ferguson, Lewis",OT_OVER,2025-01-21T14:53:01Z,41/20,205,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
299,2484152640,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210409,Ja,Yes,3900.0,1000.0,"Sabitzer, Marcel",OT_YES,2025-01-21T14:53:02Z,29/10,290,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
300,2484152643,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210423,Ja,Yes,4100.0,1000.0,"Odgaard, Jens",OT_YES,2025-01-21T14:53:02Z,3/1,310,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
301,2484152644,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210426,Meer dan,Over,1840.0,500.0,"Malen, Donyell",OT_OVER,2025-01-21T14:53:02Z,5/6,-120,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
302,2484152644,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210456,Minder dan,Under,1840.0,500.0,"Malen, Donyell",OT_UNDER,2025-01-21T14:53:02Z,5/6,-120,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
303,2484152647,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210432,Meer dan,Over,1170.0,500.0,"Ferguson, Lewis",OT_OVER,2025-01-21T14:53:01Z,1/6,-590,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
304,2484152648,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210433,Ja,Yes,5800.0,1000.0,"De Silvestri, Lorenzo",OT_YES,2025-01-21T14:53:01Z,24/5,480,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
305,2484152649,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210434,Meer dan,Over,1840.0,1500.0,"Duranville, Julien",OT_OVER,2025-01-21T14:53:01Z,5/6,-120,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
306,2484152650,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210436,Meer dan,Over,2180.0,500.0,"Miranda, Juan",OT_OVER,2025-01-21T14:53:01Z,59/50,118,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
307,2484152651,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210438,Ja,Yes,6750.0,1000.0,"Duranville, Julien",OT_YES,2025-01-21T14:53:01Z,23/4,575,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
308,2484152652,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210439,Ja,Yes,3550.0,1000.0,"Ndoye, Dan",OT_YES,2025-01-21T14:53:01Z,5/2,255,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
309,2484152657,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210445,Ja,Yes,34000.0,2000.0,"Reyna, Giovanni",OT_YES,2025-01-21T14:53:01Z,33/1,3300,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
310,2484152658,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210446,Ja,Yes,6750.0,1000.0,"Ndoye, Dan",OT_YES,2025-01-21T14:53:01Z,23/4,575,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
311,2484152659,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210447,Ja,Yes,3450.0,1000.0,"Iling, Samuel",OT_YES,2025-01-21T14:53:01Z,49/20,245,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
312,2484152662,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210451,Ja,Yes,23000.0,2000.0,"Ferguson, Lewis",OT_YES,2025-01-21T14:53:00Z,22/1,2200,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
313,2484152663,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210452,Meer dan,Over,1560.0,500.0,"Odgaard, Jens",OT_OVER,2025-01-21T14:53:00Z,11/20,-180,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
314,2484152663,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210477,Minder dan,Under,2230.0,500.0,"Odgaard, Jens",OT_UNDER,2025-01-21T14:53:00Z,6/5,123,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
315,2484152664,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210454,Meer dan,Over,1200.0,500.0,"Duranville, Julien",OT_OVER,2025-01-21T14:53:01Z,1/5,-500,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
316,2484152665,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210455,Ja,Yes,4600.0,1000.0,"Reyna, Giovanni",OT_YES,2025-01-21T14:53:00Z,18/5,360,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
317,2484152668,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210478,Meer dan,Over,2150.0,1500.0,"Fabbian, Giovanni",OT_OVER,2025-01-21T14:53:01Z,23/20,115,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
318,2484152669,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1022274708,3608210481,Bologna,Bologna,1880.0,250.0,Bologna,OT_UNTYPED,2025-01-21T14:53:01Z,22/25,-114,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
