,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
19285,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - Betim Futebol 2-0,20.0,19,1,--,,Voetbal,Brazilië Mineiro Modulo I
19286,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,SC Aymores MG 1-0 - SC Aymores MG 1-0,17.0,16,1,--,,Voetbal,Brazilië Mineiro Modulo I
19287,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - SC Aymores MG 2-0,41.0,40,1,--,,Voetbal,Brazilië Mineiro Modulo I
19288,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 1-1 - Gelijkspel 1-1,23.0,22,1,--,,Voetbal,Brazilië Mineiro Modulo I
19289,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,SC Aymores MG 2-0 - SC Aymores MG 2-1,101.0,100,1,--,,Voetbal,Brazilië Mineiro Modulo I
19290,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 2-1 - Betim Futebol 2-1,81.0,80,1,--,,Voetbal,Brazilië Mineiro Modulo I
19291,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - Betim Futebol 2-1,46.0,45,1,--,,Voetbal,Brazilië Mineiro Modulo I
19292,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 3-0 - Betim Futebol 3-0,151.0,150,1,--,,Voetbal,Brazilië Mineiro Modulo I
19293,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 1-0 - Betim Futebol 3-0,34.0,33,1,--,,Voetbal,Brazilië Mineiro Modulo I
19294,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 2-0 - 4+ goals,23.0,22,1,--,,Voetbal,Brazilië Mineiro Modulo I
19295,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 1-0 - Gelijkspel 1-1,19.0,18,1,--,,Voetbal,Brazilië Mineiro Modulo I
19296,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - Betim Futebol 1-0,8.0,7,1,--,,Voetbal,Brazilië Mineiro Modulo I
19297,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - SC Aymores MG 3-0,201.0,200,1,--,,Voetbal,Brazilië Mineiro Modulo I
19298,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,SC Aymores MG 3-0 - 4+ goals,201.0,200,1,--,,Voetbal,Brazilië Mineiro Modulo I
19299,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 1-0 - Betim Futebol 1-0,11.0,10,1,--,,Voetbal,Brazilië Mineiro Modulo I
19300,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,SC Aymores MG 1-0 - Gelijkspel 1-1,20.0,19,1,--,,Voetbal,Brazilië Mineiro Modulo I
19301,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - Gelijkspel 1-1,16.0,15,1,--,,Voetbal,Brazilië Mineiro Modulo I
19302,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Betim Futebol 2-0 - Betim Futebol 3-0,46.0,45,1,--,,Voetbal,Brazilië Mineiro Modulo I
19303,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,SC Aymores MG 3-0 - SC Aymores MG 3-0,201.0,200,1,--,,Voetbal,Brazilië Mineiro Modulo I
19304,6531350,Betim Futebol vs SC Aymores MG,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - SC Aymores MG 2-1,61.0,60,1,--,,Voetbal,Brazilië Mineiro Modulo I
19305,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Aantal Goals Over/Under 0.5,Under,3.25,9,4,HL,L,Voetbal,Brazilië Mineiro Modulo I
19306,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Aantal Goals Over/Under 0.5,Over,1.29,29,100,HL,1,Voetbal,Brazilië Mineiro Modulo I
19307,6531350,Betim Futebol vs SC Aymores MG,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Betim Futebol of Gelijkspel en Ja,7.25,25,4,--,,Voetbal,Brazilië Mineiro Modulo I
19308,6531350,Betim Futebol vs SC Aymores MG,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Gelijkspel of SC Aymores MG en Nee,2.05,21,20,--,,Voetbal,Brazilië Mineiro Modulo I
19309,6531350,Betim Futebol vs SC Aymores MG,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Betim Futebol of Gelijkspel en Nee,1.49,49,100,--,,Voetbal,Brazilië Mineiro Modulo I
19310,6531350,Betim Futebol vs SC Aymores MG,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Gelijkspel of SC Aymores MG en Ja,9.5,17,2,--,,Voetbal,Brazilië Mineiro Modulo I
19311,6531350,Betim Futebol vs SC Aymores MG,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Betim Futebol of SC Aymores MG en Nee,1.51,51,100,--,,Voetbal,Brazilië Mineiro Modulo I
19312,6531350,Betim Futebol vs SC Aymores MG,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Betim Futebol of SC Aymores MG en Ja,8.0,7,1,--,,Voetbal,Brazilië Mineiro Modulo I
19313,6531350,Betim Futebol vs SC Aymores MG,Betim Futebol Aantal Goals - Over/Under 3.5,Under,1.03,3,100,HL,L,Voetbal,Brazilië Mineiro Modulo I
19314,6531350,Betim Futebol vs SC Aymores MG,Betim Futebol Aantal Goals - Over/Under 3.5,Over,9.5,17,2,HL,1,Voetbal,Brazilië Mineiro Modulo I
19315,6531350,Betim Futebol vs SC Aymores MG,Aantal Goals - Over/Under 5.5,Over,11.0,10,1,HL,1,Voetbal,Brazilië Mineiro Modulo I
19316,6531350,Betim Futebol vs SC Aymores MG,Aantal Goals - Over/Under 5.5,Under,1.01,1,100,HL,L,Voetbal,Brazilië Mineiro Modulo I
19317,6531350,Betim Futebol vs SC Aymores MG,Betim Futebol Aantal Goals - Over/Under 4.5,Over,12.0,11,1,HL,1,Voetbal,Brazilië Mineiro Modulo I
19318,6531350,Betim Futebol vs SC Aymores MG,Betim Futebol Aantal Goals - Over/Under 4.5,Under,1.01,1,100,HL,L,Voetbal,Brazilië Mineiro Modulo I
19319,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"0-1, 0-2 of 0-3",4.75,15,4,--,,Voetbal,Brazilië Mineiro Modulo I
19320,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"1-2, 1-3 of 1-4",8.0,7,1,--,,Voetbal,Brazilië Mineiro Modulo I
19321,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"1-0, 2-0 of 3-0",2.7,17,10,--,,Voetbal,Brazilië Mineiro Modulo I
19322,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"2-1, 3-1 of 4-1",4.75,15,4,--,,Voetbal,Brazilië Mineiro Modulo I
19323,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,Uit team wint met elke andere uitslag,201.0,200,1,--,,Voetbal,Brazilië Mineiro Modulo I
19324,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"0-4, 0-5 of 0-6",151.0,150,1,--,,Voetbal,Brazilië Mineiro Modulo I
19325,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"3-2, 4-2, 4-3 of 5-1",20.0,19,1,--,,Voetbal,Brazilië Mineiro Modulo I
19326,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"2-3, 2-4, 3-4 of 1-5",34.0,33,1,--,,Voetbal,Brazilië Mineiro Modulo I
19327,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,"4-0, 5-0 of 6-0",29.0,28,1,--,,Voetbal,Brazilië Mineiro Modulo I
19328,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,Thuis team wint met elke andere uitslag,126.0,125,1,--,,Voetbal,Brazilië Mineiro Modulo I
19329,6531350,Betim Futebol vs SC Aymores MG,Correct score Combinatie,Gelijkspel,2.7,17,10,--,,Voetbal,Brazilië Mineiro Modulo I
19330,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Betim Futebol 1-0,3.25,9,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19331,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Gelijkspel 1-1,7.25,25,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19332,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Gelijkspel 2-2,101.0,100,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19333,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,SC Aymores MG 2-0,21.0,20,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19334,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Betim Futebol 2-0,9.5,17,2,CS,S,Voetbal,Brazilië Mineiro Modulo I
19335,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Betim Futebol 2-1,22.0,21,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19336,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,SC Aymores MG 1-0,4.75,15,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19337,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Gelijkspel 0-0,2.1,11,10,CS,S,Voetbal,Brazilië Mineiro Modulo I
19338,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,Elke andere,19.0,18,1,CS,O,Voetbal,Brazilië Mineiro Modulo I
19339,6531350,Betim Futebol vs SC Aymores MG,1e Helft: Correct Score,SC Aymores MG 2-1,34.0,33,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19340,6531350,Betim Futebol vs SC Aymores MG,Handicap Resultaat 2.0,Betim Futebol,1.04,1,25,MH,1,Voetbal,Brazilië Mineiro Modulo I
19341,6531350,Betim Futebol vs SC Aymores MG,Handicap Resultaat 2.0,Gelijkspel,7.5,13,2,MH,L,Voetbal,Brazilië Mineiro Modulo I
19342,6531350,Betim Futebol vs SC Aymores MG,Handicap Resultaat 2.0,SC Aymores MG,20.0,19,1,MH,2,Voetbal,Brazilië Mineiro Modulo I
19343,6531350,Betim Futebol vs SC Aymores MG,Aantal Goals - Over/Under 4.5,Over,7.25,25,4,HL,1,Voetbal,Brazilië Mineiro Modulo I
19344,6531350,Betim Futebol vs SC Aymores MG,Aantal Goals - Over/Under 4.5,Under,1.06,3,50,HL,L,Voetbal,Brazilië Mineiro Modulo I
19345,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Dubbele Kans,Gelijkspel of SC Aymores MG,1.44,11,25,DC,2,Voetbal,Brazilië Mineiro Modulo I
19346,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Dubbele Kans,Betim Futebol of Gelijkspel,1.22,11,50,DC,1,Voetbal,Brazilië Mineiro Modulo I
19347,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Dubbele Kans,Betim Futebol of SC Aymores MG,1.44,11,25,DC,3,Voetbal,Brazilië Mineiro Modulo I
19348,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,SC Aymores MG 1-0,4.75,15,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19349,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Gelijkspel 2-2,61.0,60,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19350,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,SC Aymores MG 2-1,23.0,22,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19351,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,SC Aymores MG 2-0,15.0,14,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19352,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Elke andere,10.0,9,1,CS,O,Voetbal,Brazilië Mineiro Modulo I
19353,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Gelijkspel 1-1,6.5,11,2,CS,S,Voetbal,Brazilië Mineiro Modulo I
19354,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Gelijkspel 0-0,2.8,9,5,CS,S,Voetbal,Brazilië Mineiro Modulo I
19355,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Betim Futebol 2-1,16.0,15,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19356,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Betim Futebol 2-0,7.75,27,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19357,6531350,Betim Futebol vs SC Aymores MG,2e Helft: Correct Score,Betim Futebol 1-0,3.4,12,5,CS,S,Voetbal,Brazilië Mineiro Modulo I
19358,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 3-1,17.0,16,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19359,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 4-3,201.0,200,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19360,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 1-0,7.75,27,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19361,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Gelijkspel 4-4,201.0,200,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19362,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 2-0,16.0,15,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19363,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 3-2,34.0,33,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19364,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 2-0,7.5,13,2,CS,S,Voetbal,Brazilië Mineiro Modulo I
19365,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Gelijkspel 2-2,16.0,15,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19366,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 4-0,201.0,200,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19367,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 4-0,46.0,45,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19368,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 4-2,201.0,200,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19369,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 3-2,51.0,50,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19370,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Gelijkspel 3-3,101.0,100,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19371,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 4-1,51.0,50,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19372,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Elke andere,41.0,40,1,CS,O,Voetbal,Brazilië Mineiro Modulo I
19373,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 4-3,201.0,200,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19374,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 1-0,5.25,17,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19375,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Gelijkspel 0-0,7.0,6,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19376,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 2-1,11.0,10,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19377,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Gelijkspel 1-1,5.75,19,4,CS,S,Voetbal,Brazilië Mineiro Modulo I
19378,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 2-1,8.0,7,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19379,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 3-1,34.0,33,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19380,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 3-0,51.0,50,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19381,6531350,Betim Futebol vs SC Aymores MG,Correct Score,SC Aymores MG 4-1,151.0,150,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19382,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 4-2,101.0,100,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19383,6531350,Betim Futebol vs SC Aymores MG,Correct Score,Betim Futebol 3-0,16.0,15,1,CS,S,Voetbal,Brazilië Mineiro Modulo I
19384,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Resultaat,EC Sao Luiz RS,1.78,39,50,MR,1,Voetbal,Brazil Gaucho A1
19385,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Resultaat,Gelijkspel,3.15,43,20,MR,D,Voetbal,Brazil Gaucho A1
19386,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Resultaat,Esporte Clube Avenida RS,3.75,11,4,MR,2,Voetbal,Brazil Gaucho A1
19387,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 2.5,Over,2.3,13,10,HL,1,Voetbal,Brazil Gaucho A1
19388,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 2.5,Under,1.5,1,2,HL,L,Voetbal,Brazil Gaucho A1
19389,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 1.5,Under,2.5,6,4,HL,L,Voetbal,Brazil Gaucho A1
19390,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 1.5,Over,1.44,11,25,HL,1,Voetbal,Brazil Gaucho A1
19391,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 0.5,Under,6.0,5,1,HL,L,Voetbal,Brazil Gaucho A1
19392,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 0.5,Over,1.06,3,50,HL,1,Voetbal,Brazil Gaucho A1
19393,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat 1.0,Gelijkspel,4.75,15,4,MH,L,Voetbal,Brazil Gaucho A1
19394,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat 1.0,EC Sao Luiz RS,1.2,1,5,MH,1,Voetbal,Brazil Gaucho A1
19395,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat 1.0,Esporte Clube Avenida RS,10.0,9,1,MH,2,Voetbal,Brazil Gaucho A1
19396,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -1.0,Esporte Clube Avenida RS,1.83,83,100,MH,2,Voetbal,Brazil Gaucho A1
19397,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -1.0,Gelijkspel,3.25,9,4,MH,L,Voetbal,Brazil Gaucho A1
19398,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -1.0,EC Sao Luiz RS,3.5,5,2,MH,1,Voetbal,Brazil Gaucho A1
19399,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 3.5,Over,4.25,13,4,HL,1,Voetbal,Brazil Gaucho A1
19400,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 3.5,Under,1.16,4,25,HL,L,Voetbal,Brazil Gaucho A1
19401,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -2.0,EC Sao Luiz RS,8.0,7,1,MH,1,Voetbal,Brazil Gaucho A1
19402,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -2.0,Gelijkspel,5.0,4,1,MH,L,Voetbal,Brazil Gaucho A1
19403,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -2.0,Esporte Clube Avenida RS,1.23,23,100,MH,2,Voetbal,Brazil Gaucho A1
19404,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 4.5,Over,7.25,25,4,HL,1,Voetbal,Brazil Gaucho A1
19405,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Aantal Goals - Over/Under 4.5,Under,1.04,1,25,HL,L,Voetbal,Brazil Gaucho A1
19406,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat 2.0,EC Sao Luiz RS,1.03,3,100,MH,1,Voetbal,Brazil Gaucho A1
19407,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat 2.0,Esporte Clube Avenida RS,23.0,22,1,MH,2,Voetbal,Brazil Gaucho A1
19408,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat 2.0,Gelijkspel,7.75,27,4,MH,L,Voetbal,Brazil Gaucho A1
19409,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -3.0,Esporte Clube Avenida RS,1.05,1,20,MH,2,Voetbal,Brazil Gaucho A1
19410,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -3.0,EC Sao Luiz RS,17.0,16,1,MH,1,Voetbal,Brazil Gaucho A1
19411,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Handicap Resultaat -3.0,Gelijkspel,7.75,27,4,MH,L,Voetbal,Brazil Gaucho A1
19412,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 4-3,201.0,200,1,CS,S,Voetbal,Brazil Gaucho A1
19413,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 4-2,126.0,125,1,CS,S,Voetbal,Brazil Gaucho A1
19414,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Gelijkspel 1-1,5.75,19,4,CS,S,Voetbal,Brazil Gaucho A1
19415,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Gelijkspel 2-2,19.0,18,1,CS,S,Voetbal,Brazil Gaucho A1
19416,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 1-0,4.75,15,4,CS,S,Voetbal,Brazil Gaucho A1
19417,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 2-1,13.0,12,1,CS,S,Voetbal,Brazil Gaucho A1
19418,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 3-0,71.0,70,1,CS,S,Voetbal,Brazil Gaucho A1
19419,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 3-1,17.0,16,1,CS,S,Voetbal,Brazil Gaucho A1
19420,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 4-0,41.0,40,1,CS,S,Voetbal,Brazil Gaucho A1
19421,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 2-0,18.0,17,1,CS,S,Voetbal,Brazil Gaucho A1
19422,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Gelijkspel 3-3,151.0,150,1,CS,S,Voetbal,Brazil Gaucho A1
19423,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 1-0,7.75,27,4,CS,S,Voetbal,Brazil Gaucho A1
19424,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 2-1,8.0,7,1,CS,S,Voetbal,Brazil Gaucho A1
19425,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 4-3,201.0,200,1,CS,S,Voetbal,Brazil Gaucho A1
19426,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 3-1,51.0,50,1,CS,S,Voetbal,Brazil Gaucho A1
19427,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Gelijkspel 4-4,201.0,200,1,CS,S,Voetbal,Brazil Gaucho A1
19428,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 4-2,201.0,200,1,CS,S,Voetbal,Brazil Gaucho A1
19429,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 3-2,41.0,40,1,CS,S,Voetbal,Brazil Gaucho A1
19430,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 4-1,51.0,50,1,CS,S,Voetbal,Brazil Gaucho A1
19431,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 3-2,71.0,70,1,CS,S,Voetbal,Brazil Gaucho A1
19432,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 4-1,201.0,200,1,CS,S,Voetbal,Brazil Gaucho A1
19433,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Esporte Clube Avenida RS 4-0,201.0,200,1,CS,S,Voetbal,Brazil Gaucho A1
19434,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 2-0,6.75,23,4,CS,S,Voetbal,Brazil Gaucho A1
19435,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,EC Sao Luiz RS 3-0,14.0,13,1,CS,S,Voetbal,Brazil Gaucho A1
19436,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Elke andere,46.0,45,1,CS,O,Voetbal,Brazil Gaucho A1
19437,6479344,EC Sao Luiz RS vs Esporte Clube Avenida RS,Correct Score,Gelijkspel 0-0,6.5,11,2,CS,S,Voetbal,Brazil Gaucho A1
19438,6624220,Cleveland Monsters vs Chicago Wolves,Winnaar,Chicago Wolves,1.91,91,100,HH,2,IJshockey,VS AHL
19439,6624220,Cleveland Monsters vs Chicago Wolves,Winnaar,Cleveland Monsters,1.83,83,100,HH,1,IJshockey,VS AHL
19440,6624220,Cleveland Monsters vs Chicago Wolves,Wedstrijd Resultaat - (excl. OT),Chicago Wolves,2.5,6,4,MR,2,IJshockey,VS AHL
19441,6624220,Cleveland Monsters vs Chicago Wolves,Wedstrijd Resultaat - (excl. OT),Cleveland Monsters,2.35,27,20,MR,1,IJshockey,VS AHL
19442,6624220,Cleveland Monsters vs Chicago Wolves,Wedstrijd Resultaat - (excl. OT),Gelijkspel,4.0,3,1,MR,D,IJshockey,VS AHL
19443,6624220,Cleveland Monsters vs Chicago Wolves,Overtime in de Wedstrijd,Nee,1.21,21,100,--,,IJshockey,VS AHL
19444,6624220,Cleveland Monsters vs Chicago Wolves,Overtime in de Wedstrijd,Ja,3.4,12,5,--,,IJshockey,VS AHL
