,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
8288,6621389,West Ham United FC vs Everton FC,Half-Time / Full-Time Correct Score,Everton FC 3-0 - Everton FC 3-0,201.0,200,1,--,,Voetbal,Engeland FA Super League Vrouwen
8289,6621389,West Ham United FC vs Everton FC,Half-Time / Full-Time Correct Score,Everton FC 1-0 - Gelijkspel 1-1,20.0,19,1,--,,Voetbal,Engeland FA Super League Vrouwen
8290,6621389,West Ham United FC vs Everton FC,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - West Ham United FC 1-0,10.0,9,1,--,,Voetbal,Engeland FA Super League Vrouwen
8291,6621389,West Ham United FC vs Everton FC,Half-Time / Full-Time Correct Score,West Ham United FC 2-1 - West Ham United FC 2-1,81.0,80,1,--,,Voetbal,Engeland FA Super League Vrouwen
8292,6621389,West Ham United FC vs Everton FC,Half-Time / Full-Time Correct Score,West Ham United FC 2-0 - West Ham United FC 2-1,61.0,60,1,--,,Voetbal,Engeland FA Super League Vrouwen
8293,6621389,West Ham United FC vs Everton FC,Half-Time / Full-Time Correct Score,Everton FC 2-0 - Everton FC 3-0,126.0,125,1,--,,Voetbal,Engeland FA Super League Vrouwen
8294,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Aantal Goals - Over/Under 1.5,Over,1.16,4,25,HL,1,Voetbal,Engeland FA Super League Vrouwen
8295,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Aantal Goals - Over/Under 1.5,Under,4.5,7,2,HL,L,Voetbal,Engeland FA Super League Vrouwen
8296,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Draw No Bet,Manchester United WFC,1.11,11,100,DN,1,Voetbal,Engeland FA Super League Vrouwen
8297,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Draw No Bet,Brighton And Hove Albion WFC,5.0,4,1,DN,2,Voetbal,Engeland FA Super League Vrouwen
8298,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Manchester United WFC Geen Tegendoelpunt,Nee,1.63,63,100,--,,Voetbal,Engeland FA Super League Vrouwen
8299,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Manchester United WFC Geen Tegendoelpunt,Ja,2.05,21,20,--,,Voetbal,Engeland FA Super League Vrouwen
8300,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Beide Teams Scoren,Nee,1.83,83,100,--,,Voetbal,Engeland FA Super League Vrouwen
8301,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Beide Teams Scoren,Ja,1.8,4,5,--,,Voetbal,Engeland FA Super League Vrouwen
8302,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Dubbele Kans,Manchester United WFC of Gelijkspel,1.08,2,25,DC,1,Voetbal,Engeland FA Super League Vrouwen
8303,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Dubbele Kans,Gelijkspel of Brighton And Hove Albion WFC,2.5,6,4,DC,2,Voetbal,Engeland FA Super League Vrouwen
8304,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Dubbele Kans,Manchester United WFC of Brighton And Hove Albion WFC,1.14,7,50,DC,3,Voetbal,Engeland FA Super League Vrouwen
8305,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Brighton And Hove Albion WFC Wint Beide Helften,Nee,1.01,1,100,--,,Voetbal,Engeland FA Super League Vrouwen
8306,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Brighton And Hove Albion WFC Wint Beide Helften,Ja,9.5,17,2,--,,Voetbal,Engeland FA Super League Vrouwen
8307,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Brighton And Hove Albion WFC Geen Tegendoelpunt,Nee,1.06,3,50,--,,Voetbal,Engeland FA Super League Vrouwen
8308,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Brighton And Hove Albion WFC Geen Tegendoelpunt,Ja,6.25,21,4,--,,Voetbal,Engeland FA Super League Vrouwen
8309,6622959,Manchester United WFC vs Brighton And Hove Albion WFC,Handicap Resultaat -2.0,Manchester United WFC,3.25,9,4,MH,1,Voetbal,Engeland FA Super League Vrouwen
