,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
366,6483192,Fortune Barishal vs Sylhet Strikers,Innings 1 Towhid Hridoy Aantal Runs - Over/Under 24.5,Under,1.87,87,100,HL,L,Cricket,Bangladesh Premier League
368,6483192,Fortune Barishal vs Sylhet Strikers,Fortune Barishal Innings 1 Dismissal 1 Aantal Runs - Over/Under 21.5,Under,1.87,87,100,HL,L,Cricket,Bangladesh Premier League
370,6483192,Fortune Barishal vs Sylhet Strikers,Fortune Barishal Innings 1 Dismissal 1 Aantal Runs - Over/Under 21.5,Over,1.87,87,100,HL,1,Cricket,Bangladesh Premier League
372,6483192,Fortune Barishal vs Sylhet Strikers,Sylhet Strikers Innings 1 Total Sixes Over/Under 8.5,Over,2.15,23,20,HL,1,Cricket,Bangladesh Premier League
374,6483192,Fortune Barishal vs Sylhet Strikers,Sylhet Strikers Innings 1 Total Sixes Over/Under 8.5,Under,1.63,63,100,HL,L,Cricket,Bangladesh Premier League
376,6483192,Fortune Barishal vs Sylhet Strikers,Wedstrijd Total Fours Over/Under 27.5,Over,1.8,4,5,HL,1,Cricket,Bangladesh Premier League
378,6483192,Fortune Barishal vs Sylhet Strikers,Wedstrijd Total Fours Over/Under 27.5,Under,1.91,91,100,HL,L,Cricket,Bangladesh Premier League
380,6483192,Fortune Barishal vs Sylhet Strikers,Fortune Barishal Innings 1 Total Sixes Over/Under 9.5,Under,1.69,69,100,HL,L,Cricket,Bangladesh Premier League
382,6483192,Fortune Barishal vs Sylhet Strikers,Fortune Barishal Innings 1 Total Sixes Over/Under 9.5,Over,2.05,21,20,HL,1,Cricket,Bangladesh Premier League
384,6483192,Fortune Barishal vs Sylhet Strikers,Sylhet Strikers Innings 1 Total Fours Over/Under 12.5,Under,1.87,87,100,HL,L,Cricket,Bangladesh Premier League
386,6483192,Fortune Barishal vs Sylhet Strikers,Sylhet Strikers Innings 1 Total Fours Over/Under 12.5,Over,1.83,83,100,HL,1,Cricket,Bangladesh Premier League
388,6492278,Chris Wakelin vs Jak Jones,Aantal Frames - Over/Under 4.5,Over,2.6,8,5,HL,1,Snooker,Championship League Snooker
390,6492278,Chris Wakelin vs Jak Jones,Aantal Frames - Over/Under 4.5,Under,1.47,47,100,HL,L,Snooker,Championship League Snooker
392,6492278,Chris Wakelin vs Jak Jones,Handicap Winnaar 1.5,Chris Wakelin,1.4,2,5,WH,1,Snooker,Championship League Snooker
394,6492278,Chris Wakelin vs Jak Jones,Handicap Winnaar 1.5,Jak Jones,2.75,7,4,WH,2,Snooker,Championship League Snooker
396,6492278,Chris Wakelin vs Jak Jones,Wedstrijd,Jak Jones,1.91,91,100,HH,2,Snooker,Championship League Snooker
398,6492278,Chris Wakelin vs Jak Jones,Wedstrijd,Chris Wakelin,1.91,91,100,HH,1,Snooker,Championship League Snooker
400,6492278,Chris Wakelin vs Jak Jones,Aantal Frames - Over/Under 3.5,Under,3.25,9,4,HL,L,Snooker,Championship League Snooker
402,6492278,Chris Wakelin vs Jak Jones,Aantal Frames - Over/Under 3.5,Over,1.31,31,100,HL,1,Snooker,Championship League Snooker
404,6492278,Chris Wakelin vs Jak Jones,Handicap Winnaar 0.5,Jak Jones,1.87,87,100,WH,2,Snooker,Championship League Snooker
406,6492278,Chris Wakelin vs Jak Jones,Handicap Winnaar 0.5,Chris Wakelin,1.87,87,100,WH,1,Snooker,Championship League Snooker
408,6492278,Chris Wakelin vs Jak Jones,Correct Score,Jak Jones 3-0,5.75,19,4,CS,S,Snooker,Championship League Snooker
410,6492278,Chris Wakelin vs Jak Jones,Correct Score,Chris Wakelin 3-1,4.25,13,4,CS,S,Snooker,Championship League Snooker
412,6492278,Chris Wakelin vs Jak Jones,Correct Score,Chris Wakelin 3-2,4.5,7,2,CS,S,Snooker,Championship League Snooker
414,6492278,Chris Wakelin vs Jak Jones,Correct Score,Chris Wakelin 3-0,5.75,19,4,CS,S,Snooker,Championship League Snooker
416,6492278,Chris Wakelin vs Jak Jones,Correct Score,Jak Jones 3-2,4.5,7,2,CS,S,Snooker,Championship League Snooker
418,6492278,Chris Wakelin vs Jak Jones,Correct Score,Jak Jones 3-1,4.25,13,4,CS,S,Snooker,Championship League Snooker
420,6492278,Chris Wakelin vs Jak Jones,Handicap Winnaar -0.5,Jak Jones,1.87,87,100,WH,2,Snooker,Championship League Snooker
422,6492278,Chris Wakelin vs Jak Jones,Handicap Winnaar -0.5,Chris Wakelin,1.87,87,100,WH,1,Snooker,Championship League Snooker
424,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Will there Be Overtime,Nee,1.02,1,50,--,,Basketbal,Litouwen LKL
425,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Will there Be Overtime,Ja,7.0,6,1,--,,Basketbal,Litouwen LKL
426,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winnaar,Omega Tauras LSU,1.47,47,100,HH,1,Basketbal,Litouwen LKL
427,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winnaar,KK Vilkaviskio Perlas,2.35,27,20,HH,2,Basketbal,Litouwen LKL
428,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winning Margin 11+,KK Vilkaviskio Perlas by 1-5,5.5,9,2,--,,Basketbal,Litouwen LKL
429,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winning Margin 11+,Omega Tauras LSU by 6-10,4.5,7,2,--,,Basketbal,Litouwen LKL
430,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winning Margin 11+,KK Vilkaviskio Perlas by 11+,6.0,5,1,--,,Basketbal,Litouwen LKL
431,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winning Margin 11+,Omega Tauras LSU by 11+,2.75,7,4,--,,Basketbal,Litouwen LKL
432,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winning Margin 11+,Omega Tauras LSU by 1-5,4.5,7,2,--,,Basketbal,Litouwen LKL
433,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Winning Margin 11+,KK Vilkaviskio Perlas by 6-10,6.75,23,4,--,,Basketbal,Litouwen LKL
434,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Handicap - Winnaar -5.5,KK Vilkaviskio Perlas,1.69,69,100,WH,2,Basketbal,Litouwen LKL
435,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Handicap - Winnaar -5.5,Omega Tauras LSU,1.95,19,20,WH,1,Basketbal,Litouwen LKL
436,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,Omega Tauras LSU - Omega Tauras LSU,1.93,93,100,HF,1,Basketbal,Litouwen LKL
437,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,KK Vilkaviskio Perlas - Omega Tauras LSU,5.75,19,4,HF,7,Basketbal,Litouwen LKL
438,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,Omega Tauras LSU - KK Vilkaviskio Perlas,7.75,27,4,HF,3,Basketbal,Litouwen LKL
439,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,KK Vilkaviskio Perlas - KK Vilkaviskio Perlas,3.4,12,5,HF,9,Basketbal,Litouwen LKL
440,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Litouwen LKL
441,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,Gelijkspel - KK Vilkaviskio Perlas,51.0,50,1,HF,6,Basketbal,Litouwen LKL
442,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,KK Vilkaviskio Perlas - Gelijkspel,29.0,28,1,HF,8,Basketbal,Litouwen LKL
443,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,Omega Tauras LSU - Gelijkspel,26.0,25,1,HF,2,Basketbal,Litouwen LKL
444,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Half-Time / Full-Time,Gelijkspel - Omega Tauras LSU,34.0,33,1,HF,4,Basketbal,Litouwen LKL
445,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd - Resultaat (excl. OT),Gelijkspel,14.0,13,1,MR,D,Basketbal,Litouwen LKL
446,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd - Resultaat (excl. OT),KK Vilkaviskio Perlas,2.5,6,4,MR,2,Basketbal,Litouwen LKL
447,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd - Resultaat (excl. OT),Omega Tauras LSU,1.54,27,50,MR,1,Basketbal,Litouwen LKL
448,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Aantal Punten - Over/Under 154.5,Over,1.83,83,100,HL,1,Basketbal,Litouwen LKL
449,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Aantal Punten - Over/Under 154.5,Under,1.8,4,5,HL,L,Basketbal,Litouwen LKL
450,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,Omega Tauras LSU en Under 154.5,2.8,9,5,--,,Basketbal,Litouwen LKL
451,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,KK Vilkaviskio Perlas en Over 154.5,4.75,15,4,--,,Basketbal,Litouwen LKL
452,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,Omega Tauras LSU en Over 154.5,2.9,19,10,--,,Basketbal,Litouwen LKL
453,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,KK Vilkaviskio Perlas en Under 154.5,4.75,15,4,--,,Basketbal,Litouwen LKL
454,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Aantal Punten - Over/Under 153.5,Over,1.73,73,100,HL,1,Basketbal,Litouwen LKL
455,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Aantal Punten - Over/Under 153.5,Under,1.91,91,100,HL,L,Basketbal,Litouwen LKL
456,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Handicap - Winnaar -3.5,KK Vilkaviskio Perlas,1.95,19,20,WH,2,Basketbal,Litouwen LKL
457,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Handicap - Winnaar -3.5,Omega Tauras LSU,1.71,71,100,WH,1,Basketbal,Litouwen LKL
458,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Handicap - Winnaar -4.5,KK Vilkaviskio Perlas,1.83,83,100,WH,2,Basketbal,Litouwen LKL
459,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Handicap - Winnaar -4.5,Omega Tauras LSU,1.83,83,100,WH,1,Basketbal,Litouwen LKL
460,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Aantal Punten - Over/Under 155.5,Over,1.91,91,100,HL,1,Basketbal,Litouwen LKL
461,6492937,Omega Tauras LSU vs KK Vilkaviskio Perlas,Aantal Punten - Over/Under 155.5,Under,1.73,73,100,HL,L,Basketbal,Litouwen LKL
462,6484173,BC Nokia vs KTP Basket Kotka,Winnaar,KTP Basket Kotka,3.75,11,4,HH,2,Basketbal,Finland Korisliiga
463,6484173,BC Nokia vs KTP Basket Kotka,Winnaar,BC Nokia,1.23,23,100,HH,1,Basketbal,Finland Korisliiga
464,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -10.5,KTP Basket Kotka,1.65,13,20,WH,2,Basketbal,Finland Korisliiga
465,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -10.5,BC Nokia,2.1,11,10,WH,1,Basketbal,Finland Korisliiga
466,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -9.5,KTP Basket Kotka,1.77,77,100,WH,2,Basketbal,Finland Korisliiga
467,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -9.5,BC Nokia,1.95,19,20,WH,1,Basketbal,Finland Korisliiga
468,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -8.5,BC Nokia,1.83,83,100,WH,1,Basketbal,Finland Korisliiga
469,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -8.5,KTP Basket Kotka,1.87,87,100,WH,2,Basketbal,Finland Korisliiga
470,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd - Resultaat (excl. OT),KTP Basket Kotka,4.0,3,1,MR,2,Basketbal,Finland Korisliiga
471,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd - Resultaat (excl. OT),BC Nokia,1.26,13,50,MR,1,Basketbal,Finland Korisliiga
472,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd - Resultaat (excl. OT),Gelijkspel,18.0,17,1,MR,D,Basketbal,Finland Korisliiga
473,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 173.5,Over,1.77,77,100,HL,1,Basketbal,Finland Korisliiga
474,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 173.5,Under,1.93,93,100,HL,L,Basketbal,Finland Korisliiga
475,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 174.0,Under,1.91,91,100,HL,L,Basketbal,Finland Korisliiga
476,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 174.0,Over,1.8,4,5,HL,1,Basketbal,Finland Korisliiga
477,6484173,BC Nokia vs KTP Basket Kotka,Winning Margin 11+,BC Nokia by 1-5,5.0,4,1,--,,Basketbal,Finland Korisliiga
478,6484173,BC Nokia vs KTP Basket Kotka,Winning Margin 11+,KTP Basket Kotka by 1-5,7.5,13,2,--,,Basketbal,Finland Korisliiga
479,6484173,BC Nokia vs KTP Basket Kotka,Winning Margin 11+,BC Nokia by 6-10,3.85,57,20,--,,Basketbal,Finland Korisliiga
480,6484173,BC Nokia vs KTP Basket Kotka,Winning Margin 11+,BC Nokia by 11+,1.91,91,100,--,,Basketbal,Finland Korisliiga
481,6484173,BC Nokia vs KTP Basket Kotka,Winning Margin 11+,KTP Basket Kotka by 6-10,10.0,9,1,--,,Basketbal,Finland Korisliiga
482,6484173,BC Nokia vs KTP Basket Kotka,Winning Margin 11+,KTP Basket Kotka by 11+,12.0,11,1,--,,Basketbal,Finland Korisliiga
483,6484173,BC Nokia vs KTP Basket Kotka,Will there Be Overtime,Ja,10.0,9,1,--,,Basketbal,Finland Korisliiga
484,6484173,BC Nokia vs KTP Basket Kotka,Will there Be Overtime,Nee,1.02,1,50,--,,Basketbal,Finland Korisliiga
485,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,KTP Basket Kotka - KTP Basket Kotka,5.5,9,2,HF,9,Basketbal,Finland Korisliiga
486,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,BC Nokia - BC Nokia,1.5,1,2,HF,1,Basketbal,Finland Korisliiga
487,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,Gelijkspel - KTP Basket Kotka,71.0,70,1,HF,6,Basketbal,Finland Korisliiga
488,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,BC Nokia - Gelijkspel,29.0,28,1,HF,2,Basketbal,Finland Korisliiga
489,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,BC Nokia - KTP Basket Kotka,11.0,10,1,HF,3,Basketbal,Finland Korisliiga
490,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,KTP Basket Kotka - Gelijkspel,34.0,33,1,HF,8,Basketbal,Finland Korisliiga
491,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,KTP Basket Kotka - BC Nokia,5.0,4,1,HF,7,Basketbal,Finland Korisliiga
492,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Finland Korisliiga
493,6484173,BC Nokia vs KTP Basket Kotka,Half-Time / Full-Time,Gelijkspel - BC Nokia,29.0,28,1,HF,4,Basketbal,Finland Korisliiga
494,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 174.5,Over,1.83,83,100,HL,1,Basketbal,Finland Korisliiga
495,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 174.5,Under,1.87,87,100,HL,L,Basketbal,Finland Korisliiga
496,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 175.5,Over,1.93,93,100,HL,1,Basketbal,Finland Korisliiga
497,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 175.5,Under,1.78,39,50,HL,L,Basketbal,Finland Korisliiga
498,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -7.5,BC Nokia,1.69,69,100,WH,1,Basketbal,Finland Korisliiga
499,6484173,BC Nokia vs KTP Basket Kotka,Handicap - Winnaar -7.5,KTP Basket Kotka,2.05,21,20,WH,2,Basketbal,Finland Korisliiga
500,6484173,BC Nokia vs KTP Basket Kotka,"Handicap - Winnaar 0-6,5",BC Nokia,1.59,59,100,WH,1,Basketbal,Finland Korisliiga
501,6484173,BC Nokia vs KTP Basket Kotka,"Handicap - Winnaar 0-6,5",KTP Basket Kotka,2.2,6,5,WH,2,Basketbal,Finland Korisliiga
502,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 175.0,Over,1.87,87,100,HL,1,Basketbal,Finland Korisliiga
503,6484173,BC Nokia vs KTP Basket Kotka,Aantal Punten - Over/Under 175.0,Under,1.83,83,100,HL,L,Basketbal,Finland Korisliiga
504,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd Winnaar en Aantal Punten Over/Under 174.5,BC Nokia en Under 174.5,2.4,7,5,--,,Basketbal,Finland Korisliiga
505,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd Winnaar en Aantal Punten Over/Under 174.5,KTP Basket Kotka en Over 174.5,8.0,7,1,--,,Basketbal,Finland Korisliiga
506,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd Winnaar en Aantal Punten Over/Under 174.5,KTP Basket Kotka en Under 174.5,8.0,7,1,--,,Basketbal,Finland Korisliiga
507,6484173,BC Nokia vs KTP Basket Kotka,Wedstrijd Winnaar en Aantal Punten Over/Under 174.5,BC Nokia en Over 174.5,2.4,7,5,--,,Basketbal,Finland Korisliiga
508,6479720,Helsinki Seagulls IF vs Honka Espoo,Wedstrijd - Resultaat (excl. OT),Gelijkspel,26.0,25,1,MR,D,Basketbal,Finland Korisliiga
509,6479720,Helsinki Seagulls IF vs Honka Espoo,Wedstrijd - Resultaat (excl. OT),Honka Espoo,9.0,8,1,MR,2,Basketbal,Finland Korisliiga
510,6479720,Helsinki Seagulls IF vs Honka Espoo,Wedstrijd - Resultaat (excl. OT),Helsinki Seagulls IF,1.05,1,20,MR,1,Basketbal,Finland Korisliiga
511,6479720,Helsinki Seagulls IF vs Honka Espoo,Winnaar,Honka Espoo,8.0,7,1,HH,2,Basketbal,Finland Korisliiga
512,6479720,Helsinki Seagulls IF vs Honka Espoo,Winnaar,Helsinki Seagulls IF,1.04,1,25,HH,1,Basketbal,Finland Korisliiga
513,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -16.5,Honka Espoo,1.83,83,100,WH,2,Basketbal,Finland Korisliiga
514,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -16.5,Helsinki Seagulls IF,1.87,87,100,WH,1,Basketbal,Finland Korisliiga
515,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -18.5,Honka Espoo,1.63,63,100,WH,2,Basketbal,Finland Korisliiga
516,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -18.5,Helsinki Seagulls IF,2.15,23,20,WH,1,Basketbal,Finland Korisliiga
517,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -17.5,Honka Espoo,1.71,71,100,WH,2,Basketbal,Finland Korisliiga
518,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -17.5,Helsinki Seagulls IF,2.0,1,1,WH,1,Basketbal,Finland Korisliiga
519,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -14.5,Helsinki Seagulls IF,1.67,67,100,WH,1,Basketbal,Finland Korisliiga
520,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -14.5,Honka Espoo,2.05,21,20,WH,2,Basketbal,Finland Korisliiga
521,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 176.5,Over,1.78,39,50,HL,1,Basketbal,Finland Korisliiga
522,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 176.5,Under,1.93,93,100,HL,L,Basketbal,Finland Korisliiga
523,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -15.5,Honka Espoo,1.93,93,100,WH,2,Basketbal,Finland Korisliiga
524,6479720,Helsinki Seagulls IF vs Honka Espoo,Handicap - Winnaar -15.5,Helsinki Seagulls IF,1.77,77,100,WH,1,Basketbal,Finland Korisliiga
525,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 178.5,Under,1.77,77,100,HL,L,Basketbal,Finland Korisliiga
526,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 178.5,Over,1.95,19,20,HL,1,Basketbal,Finland Korisliiga
527,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 177.5,Over,1.87,87,100,HL,1,Basketbal,Finland Korisliiga
528,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 177.5,Under,1.83,83,100,HL,L,Basketbal,Finland Korisliiga
529,6479720,Helsinki Seagulls IF vs Honka Espoo,Will there Be Overtime,Nee,1.01,1,100,--,,Basketbal,Finland Korisliiga
530,6479720,Helsinki Seagulls IF vs Honka Espoo,Will there Be Overtime,Ja,11.0,10,1,--,,Basketbal,Finland Korisliiga
531,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 177.0,Under,1.87,87,100,HL,L,Basketbal,Finland Korisliiga
532,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 177.0,Over,1.83,83,100,HL,1,Basketbal,Finland Korisliiga
533,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Gelijkspel - Helsinki Seagulls IF,26.0,25,1,HF,4,Basketbal,Finland Korisliiga
534,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Honka Espoo - Honka Espoo,15.0,14,1,HF,9,Basketbal,Finland Korisliiga
535,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Helsinki Seagulls IF - Honka Espoo,22.0,21,1,HF,3,Basketbal,Finland Korisliiga
536,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Gelijkspel - Honka Espoo,151.0,150,1,HF,6,Basketbal,Finland Korisliiga
537,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Honka Espoo - Gelijkspel,61.0,60,1,HF,8,Basketbal,Finland Korisliiga
538,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Helsinki Seagulls IF - Helsinki Seagulls IF,1.14,7,50,HF,1,Basketbal,Finland Korisliiga
539,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Honka Espoo - Helsinki Seagulls IF,5.5,9,2,HF,7,Basketbal,Finland Korisliiga
540,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Finland Korisliiga
541,6479720,Helsinki Seagulls IF vs Honka Espoo,Half-Time / Full-Time,Helsinki Seagulls IF - Gelijkspel,46.0,45,1,HF,2,Basketbal,Finland Korisliiga
542,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 178.0,Under,1.8,4,5,HL,L,Basketbal,Finland Korisliiga
543,6479720,Helsinki Seagulls IF vs Honka Espoo,Aantal Punten - Over/Under 178.0,Over,1.91,91,100,HL,1,Basketbal,Finland Korisliiga
544,6492265,Pang Junxu vs Robert Milkins,Aantal Frames - Over/Under 3.5,Over,1.33,33,100,HL,1,Snooker,Championship League Snooker
546,6492265,Pang Junxu vs Robert Milkins,Aantal Frames - Over/Under 3.5,Under,3.15,43,20,HL,L,Snooker,Championship League Snooker
548,6492265,Pang Junxu vs Robert Milkins,Handicap Winnaar -1.5,Pang Junxu,2.15,23,20,WH,1,Snooker,Championship League Snooker
550,6492265,Pang Junxu vs Robert Milkins,Handicap Winnaar -1.5,Robert Milkins,1.67,67,100,WH,2,Snooker,Championship League Snooker
552,6492265,Pang Junxu vs Robert Milkins,Handicap Winnaar -0.5,Pang Junxu,1.51,51,100,WH,1,Snooker,Championship League Snooker
554,6492265,Pang Junxu vs Robert Milkins,Handicap Winnaar -0.5,Robert Milkins,2.45,29,20,WH,2,Snooker,Championship League Snooker
556,6492265,Pang Junxu vs Robert Milkins,Correct Score,Pang Junxu 3-0,4.0,3,1,CS,S,Snooker,Championship League Snooker
558,6492265,Pang Junxu vs Robert Milkins,Correct Score,Pang Junxu 3-2,4.25,13,4,CS,S,Snooker,Championship League Snooker
